mode,embedding_name,embedding_label,embedding_family,embedding_source,algorithm,k,eps,min_samples,n_neighbors,assign_labels,n_init,max_iter,metric,evaluation_metric,linkage,n_docs,affinity,gamma,silhouette,davies_bouldin,ari,dunn,metrics_eligible,n_clusters,n_clustered_docs,n_noise,noise_ratio,coverage_ratio,cluster_size_min,cluster_size_max,cluster_size_mean,cluster_size_median,cluster_size_std,largest_cluster_ratio,largest_cluster_doc_ratio,tiny_cluster_count,tiny_cluster_doc_ratio,runtime_sec,selection_eligible,analysis_eligible
full,tfidf_var_max_features_5000,Variation: max_features_5000,static_tfidf_svd,sklearn_pipeline,spectral,20,,0,0,kmeans,0,0,,euclidean,,17977,rbf,1.0,0.051855315067754336,3.6912608721478213,0.18935875086532777,0.058305598522584365,1.0,20.0,17977.0,0.0,0.0,1.0,203.0,2470.0,898.85,691.5,590.0857797812112,0.1373977860599655,0.1373977860599655,0.0,0.0,38.25472331047058,True,True
full,tfidf_var_max_features_5000,Variation: max_features_5000,static_tfidf_svd,sklearn_pipeline,spectral,20,,0,0,kmeans,0,0,,euclidean,,17977,rbf,0.1,0.051655129042260134,3.9373378715631233,0.21868967546213824,0.047355826285644484,1.0,20.0,17977.0,0.0,0.0,1.0,499.0,1851.0,898.85,820.5,343.6475338191735,0.10296489959392557,0.10296489959392557,0.0,0.0,44.61814737319946,True,True
full,tfidf_var_max_features_5000,Variation: max_features_5000,static_tfidf_svd,sklearn_pipeline,spectral,20,,0,0,discretize,0,0,,euclidean,,17977,rbf,0.1,0.05096713338060269,3.644042069541059,0.24026892853667772,0.05876939248589374,1.0,20.0,17977.0,0.0,0.0,1.0,691.0,1445.0,898.85,829.0,197.03965971346983,0.08038048617678144,0.08038048617678144,0.0,0.0,39.00999355316162,True,True
full,tfidf_var_max_features_5000,Variation: max_features_5000,static_tfidf_svd,sklearn_pipeline,spectral,30,,0,10,discretize,0,0,,euclidean,,17977,nearest_neighbors,1.0,0.048973938332478956,3.2395476044794704,0.19062776191834357,1.2768809196249974e-08,1.0,30.0,17977.0,0.0,0.0,1.0,33.0,3606.0,599.2333333333333,457.5,673.4978190181629,0.20058964232074317,0.20058964232074317,0.0,0.0,275.7780840396881,True,True
full,tfidf_var_max_features_5000,Variation: max_features_5000,static_tfidf_svd,sklearn_pipeline,spectral,25,,0,20,discretize,0,0,,euclidean,,17977,nearest_neighbors,1.0,0.047741884825940835,3.2869944486332257,0.1756975529781466,0.11449140866376034,1.0,25.0,17977.0,0.0,0.0,1.0,44.0,4296.0,719.08,465.0,864.6571075287591,0.23897201980308172,0.23897201980308172,0.0,0.0,332.9968991279602,True,True
full,tfidf_var_max_features_5000,Variation: max_features_5000,static_tfidf_svd,sklearn_pipeline,spectral,20,,0,30,discretize,0,0,,euclidean,,17977,nearest_neighbors,1.0,0.047522081102994176,3.4108784867631825,0.17711602147252892,8.813492099505292e-09,1.0,20.0,17977.0,0.0,0.0,1.0,67.0,4493.0,898.85,614.0,1000.1295053641803,0.24993046670745953,0.24993046670745953,0.0,0.0,419.76814126968384,True,True
full,tfidf_var_max_features_5000,Variation: max_features_5000,static_tfidf_svd,sklearn_pipeline,spectral,15,,0,0,discretize,0,0,,euclidean,,17977,rbf,1.0,0.04743584210241226,4.0156324988135985,0.2384809860219435,0.01877249554551499,1.0,15.0,17977.0,0.0,0.0,1.0,734.0,1756.0,1198.4666666666667,1208.0,300.8106528846492,0.09768036936084998,0.09768036936084998,0.0,0.0,37.11714267730713,True,True
full,tfidf_var_max_features_5000,Variation: max_features_5000,static_tfidf_svd,sklearn_pipeline,spectral,15,,0,0,kmeans,0,0,,euclidean,,17977,rbf,0.1,0.046635295358295296,4.066402333722235,0.22390911710804828,0.0953284847610629,1.0,15.0,17977.0,0.0,0.0,1.0,625.0,2014.0,1198.4666666666667,1212.0,356.05109496001023,0.11203204094120264,0.11203204094120264,0.0,0.0,37.959306716918945,True,True
full,tfidf_var_max_features_5000,Variation: max_features_5000,static_tfidf_svd,sklearn_pipeline,spectral,15,,0,0,discretize,0,0,,euclidean,,17977,rbf,0.1,0.04558224579816015,3.957809047850436,0.24596452537771524,0.08388925506024651,1.0,15.0,17977.0,0.0,0.0,1.0,930.0,1666.0,1198.4666666666667,1187.0,225.83146124685302,0.09267397229793625,0.09267397229793625,0.0,0.0,34.10292840003967,True,True
full,tfidf_var_max_features_5000,Variation: max_features_5000,static_tfidf_svd,sklearn_pipeline,spectral,15,,0,30,discretize,0,0,,euclidean,,17977,nearest_neighbors,1.0,0.043607413887028844,3.5128147475541156,0.1551712022358567,0.0,1.0,15.0,17977.0,0.0,0.0,1.0,81.0,5897.0,1198.4666666666667,744.0,1419.5950533710502,0.3280302608889136,0.3280302608889136,0.0,0.0,419.26206398010254,True,True
full,tfidf_var_max_features_5000,Variation: max_features_5000,static_tfidf_svd,sklearn_pipeline,spectral,15,,0,0,kmeans,0,0,,euclidean,,17977,rbf,1.0,0.04321410645135868,4.101631496357062,0.1867452969977349,0.049613168755469395,1.0,15.0,17977.0,0.0,0.0,1.0,508.0,2722.0,1198.4666666666667,1049.0,572.1122112157913,0.15141569783612394,0.15141569783612394,0.0,0.0,36.97761511802673,True,True
full,tfidf_var_max_features_5000,Variation: max_features_5000,static_tfidf_svd,sklearn_pipeline,spectral,20,,0,20,discretize,0,0,,euclidean,,17977,nearest_neighbors,1.0,0.042739667536631644,3.3416924924602194,0.17644331771609123,0.12277319088343021,1.0,20.0,17977.0,0.0,0.0,1.0,45.0,5020.0,898.85,544.0,1119.2577127275024,0.279245702842521,0.279245702842521,0.0,0.0,331.59717082977295,True,True
full,tfidf_var_max_features_5000,Variation: max_features_5000,static_tfidf_svd,sklearn_pipeline,spectral,10,,0,0,discretize,0,0,,euclidean,,17977,rbf,1.0,0.04082352662345404,4.423033487380485,0.22501375146051683,0.03836532685104454,1.0,10.0,17977.0,0.0,0.0,1.0,902.0,2607.0,1797.7,1710.0,455.67182269699316,0.14501863492240086,0.14501863492240086,0.0,0.0,31.153942108154297,True,True
full,tfidf_var_max_features_5000,Variation: max_features_5000,static_tfidf_svd,sklearn_pipeline,spectral,10,,0,0,kmeans,0,0,,euclidean,,17977,rbf,1.0,0.040496518220443894,4.49733849127263,0.1650392538222485,0.03836532685104454,1.0,10.0,17977.0,0.0,0.0,1.0,637.0,3809.0,1797.7,1504.5,899.0680786236379,0.21188184902931523,0.21188184902931523,0.0,0.0,33.3862566947937,True,True
full,tfidf_var_max_features_5000,Variation: max_features_5000,static_tfidf_svd,sklearn_pipeline,spectral,25,,0,30,kmeans,0,0,,euclidean,,17977,nearest_neighbors,1.0,0.040453599453722074,2.855191926830061,0.08548608907531816,1.5650077562532016e-08,1.0,25.0,17977.0,0.0,0.0,1.0,32.0,7588.0,719.08,367.0,1447.5479106406115,0.42209489903765923,0.42209489903765923,0.0,0.0,431.4893479347229,True,True
full,tfidf_var_max_features_5000,Variation: max_features_5000,static_tfidf_svd,sklearn_pipeline,spectral,25,,0,10,discretize,0,0,,euclidean,,17977,nearest_neighbors,1.0,0.04020993487072232,3.347223185384968,0.17361189537503044,0.07617343417517776,1.0,25.0,17977.0,0.0,0.0,1.0,34.0,4329.0,719.08,457.0,918.6327631866827,0.24080769872615007,0.24080769872615007,0.0,0.0,273.68063616752625,True,True
full,tfidf_var_max_features_5000,Variation: max_features_5000,static_tfidf_svd,sklearn_pipeline,spectral,30,,0,30,kmeans,0,0,,euclidean,,17977,nearest_neighbors,1.0,0.039954624695804054,2.7301913010101897,0.08274310788815517,0.020072329114969763,1.0,30.0,17977.0,0.0,0.0,1.0,32.0,7578.0,599.2333333333333,268.5,1337.3567881791637,0.4215386326973355,0.4215386326973355,0.0,0.0,423.8944194316864,True,True
full,tfidf_var_max_features_5000,Variation: max_features_5000,static_tfidf_svd,sklearn_pipeline,spectral,15,,0,20,discretize,0,0,,euclidean,,17977,nearest_neighbors,1.0,0.03941414373356831,3.432395611200977,0.1633865182883522,0.09515696218313521,1.0,15.0,17977.0,0.0,0.0,1.0,46.0,5756.0,1198.4666666666667,696.0,1467.6737996647014,0.3201869054903488,0.3201869054903488,0.0,0.0,328.0340094566345,True,True
full,tfidf_var_max_features_5000,Variation: max_features_5000,static_tfidf_svd,sklearn_pipeline,spectral,10,,0,0,kmeans,0,0,,euclidean,,17977,rbf,0.1,0.039142526471991984,4.67328770020917,0.20915251248854483,0.05990645278967234,1.0,10.0,17977.0,0.0,0.0,1.0,1332.0,2318.0,1797.7,1794.0,315.20661477830697,0.12894253768704456,0.12894253768704456,0.0,0.0,32.82604193687439,True,True
full,tfidf_var_max_features_5000,Variation: max_features_5000,static_tfidf_svd,sklearn_pipeline,spectral,10,,0,0,discretize,0,0,,euclidean,,17977,rbf,0.1,0.03880524503300392,4.446807357362413,0.23463738103472148,0.011462812164495502,1.0,10.0,17977.0,0.0,0.0,1.0,1488.0,2013.0,1797.7,1787.0,167.1442789927313,0.11197641430717027,0.11197641430717027,0.0,0.0,30.730579137802124,True,True
full,tfidf_var_max_features_5000,Variation: max_features_5000,static_tfidf_svd,sklearn_pipeline,spectral,20,,0,30,kmeans,0,0,,euclidean,,17977,nearest_neighbors,1.0,0.03835117222426181,3.0649195184430895,0.09694698232352891,0.0739538615843148,1.0,20.0,17977.0,0.0,0.0,1.0,32.0,7175.0,898.85,449.5,1525.0666632970506,0.3991210991822885,0.3991210991822885,0.0,0.0,421.3854088783264,True,True
full,tfidf_var_max_features_5000,Variation: max_features_5000,static_tfidf_svd,sklearn_pipeline,spectral,15,,0,30,kmeans,0,0,,euclidean,,17977,nearest_neighbors,1.0,0.038185955127791,3.144315399626814,0.08795404648652458,0.0,1.0,15.0,17977.0,0.0,0.0,1.0,81.0,8424.0,1198.4666666666667,538.0,2010.2967895866075,0.4685987650887245,0.4685987650887245,0.0,0.0,418.4637610912323,True,True
full,tfidf_var_max_features_5000,Variation: max_features_5000,static_tfidf_svd,sklearn_pipeline,spectral,20,,0,10,discretize,0,0,,euclidean,,17977,nearest_neighbors,1.0,0.036785674724673055,3.3696589811418582,0.1546049873510474,0.052201128561018065,1.0,20.0,17977.0,0.0,0.0,1.0,33.0,5741.0,898.85,536.5,1262.0845960156553,0.31935250597986314,0.31935250597986314,0.0,0.0,267.99000215530396,True,True
full,tfidf_var_max_features_5000,Variation: max_features_5000,static_tfidf_svd,sklearn_pipeline,spectral,10,,0,30,discretize,0,0,,euclidean,,17977,nearest_neighbors,1.0,0.03648971043261892,3.656189680841851,0.14661418659310452,0.0,1.0,10.0,17977.0,0.0,0.0,1.0,82.0,6503.0,1797.7,1353.0,1922.6291920180552,0.3617400011125327,0.3617400011125327,0.0,0.0,408.4607708454132,True,True
full,tfidf_var_max_features_5000,Variation: max_features_5000,static_tfidf_svd,sklearn_pipeline,spectral,30,,0,20,kmeans,0,0,,euclidean,,17977,nearest_neighbors,1.0,0.03413332837900808,2.7409182092284516,0.08550216003627882,0.05018805658223155,1.0,30.0,17977.0,0.0,0.0,1.0,21.0,7445.0,599.2333333333333,344.0,1317.5196819107568,0.4141402903710297,0.4141402903710297,0.0,0.0,336.31230902671814,True,True
full,tfidf_var_max_features_5000,Variation: max_features_5000,static_tfidf_svd,sklearn_pipeline,spectral,10,,0,30,kmeans,0,0,,euclidean,,17977,nearest_neighbors,1.0,0.03410975624469749,3.3677153177631665,0.09569959546428333,0.06795456331338524,1.0,10.0,17977.0,0.0,0.0,1.0,81.0,8693.0,1797.7,1122.0,2465.642555197326,0.48356232964343326,0.48356232964343326,0.0,0.0,408.823100566864,True,True
full,tfidf_var_max_features_5000,Variation: max_features_5000,static_tfidf_svd,sklearn_pipeline,spectral,15,,0,10,discretize,0,0,,euclidean,,17977,nearest_neighbors,1.0,0.03373674490389838,3.422860808818196,0.17066427195298445,0.17802579350552225,1.0,15.0,17977.0,0.0,0.0,1.0,36.0,5219.0,1198.4666666666667,422.0,1481.5760467226185,0.29031540301496356,0.29031540301496356,0.0,0.0,265.5185441970825,True,True
full,tfidf_var_max_features_5000,Variation: max_features_5000,static_tfidf_svd,sklearn_pipeline,spectral,15,,0,20,kmeans,0,0,,euclidean,,17977,nearest_neighbors,1.0,0.03223629090120607,3.0504290230005013,0.09859220551792407,0.11668143788844883,1.0,15.0,17977.0,0.0,0.0,1.0,30.0,8214.0,1198.4666666666667,513.0,2004.9825890072516,0.45691717194192577,0.45691717194192577,0.0,0.0,334.13762164115906,True,True
full,tfidf_var_max_features_5000,Variation: max_features_5000,static_tfidf_svd,sklearn_pipeline,spectral,10,,0,20,discretize,0,0,,euclidean,,17977,nearest_neighbors,1.0,0.029165262624297587,3.4605205774926544,0.12605852736665837,0.07596576337524161,1.0,10.0,17977.0,0.0,0.0,1.0,51.0,6584.0,1797.7,865.5,2305.4620816660595,0.366245758469155,0.366245758469155,0.0,0.0,317.2407054901123,True,True
full,tfidf_var_max_features_5000,Variation: max_features_5000,static_tfidf_svd,sklearn_pipeline,spectral,10,,0,10,discretize,0,0,,euclidean,,17977,nearest_neighbors,1.0,0.028483482873360538,3.448545496728933,0.12535034214774005,0.026527372133017455,1.0,10.0,17977.0,0.0,0.0,1.0,37.0,6641.0,1797.7,904.5,2300.09160904517,0.3694164766090004,0.3694164766090004,0.0,0.0,262.91291642189026,True,True
full,tfidf_var_max_features_5000,Variation: max_features_5000,static_tfidf_svd,sklearn_pipeline,spectral,30,,0,10,kmeans,0,0,,euclidean,,17977,nearest_neighbors,1.0,0.027868247426952614,2.717443493367667,0.08765391320803612,0.05018805658223155,1.0,30.0,17977.0,0.0,0.0,1.0,13.0,7424.0,599.2333333333333,331.0,1317.3736924485609,0.4129721310563498,0.4129721310563498,0.0,0.0,279.05781507492065,True,True
full,tfidf_var_max_features_5000,Variation: max_features_5000,static_tfidf_svd,sklearn_pipeline,spectral,25,,0,20,kmeans,0,0,,euclidean,,17977,nearest_neighbors,1.0,0.02727268683577793,2.829111587165573,0.099606167464417,0.1087347497573148,1.0,25.0,17977.0,0.0,0.0,1.0,22.0,6995.0,719.08,338.0,1378.0655113600371,0.38910830505646105,0.38910830505646105,0.0,0.0,333.82497239112854,True,True
full,tfidf_var_max_features_5000,Variation: max_features_5000,static_tfidf_svd,sklearn_pipeline,spectral,10,,0,20,kmeans,0,0,,euclidean,,17977,nearest_neighbors,1.0,0.026368489853356058,3.158192069974458,0.09637634532222186,0.06795456331338524,1.0,10.0,17977.0,0.0,0.0,1.0,30.0,8177.0,1797.7,637.5,2634.0193260490705,0.45485898648272793,0.45485898648272793,0.0,0.0,318.8204114437103,True,True
full,tfidf_var_max_features_5000,Variation: max_features_5000,static_tfidf_svd,sklearn_pipeline,spectral,10,,0,10,kmeans,0,0,,euclidean,,17977,nearest_neighbors,1.0,0.02520682587648215,3.1638882655973566,0.09657312548584858,0.07837803076313105,1.0,10.0,17977.0,0.0,0.0,1.0,28.0,8109.0,1797.7,655.0,2621.5087278130513,0.45107637536852646,0.45107637536852646,0.0,0.0,264.74724435806274,True,True
full,tfidf_var_max_features_5000,Variation: max_features_5000,static_tfidf_svd,sklearn_pipeline,spectral,25,,0,10,kmeans,0,0,,euclidean,,17977,nearest_neighbors,1.0,0.025159056370701205,2.825243015308664,0.10404791359414792,0.08029374745316352,1.0,25.0,17977.0,0.0,0.0,1.0,18.0,6887.0,719.08,342.0,1363.678288160371,0.38310062858096455,0.38310062858096455,0.0,0.0,275.3363559246063,True,True
full,tfidf_var_max_features_5000,Variation: max_features_5000,static_tfidf_svd,sklearn_pipeline,spectral,20,,0,20,kmeans,0,0,,euclidean,,17977,nearest_neighbors,1.0,0.022636009996075342,2.8223303942149243,0.08377943253663955,0.11668143788844883,1.0,20.0,17977.0,0.0,0.0,1.0,22.0,8505.0,898.85,355.5,1827.3371411701783,0.47310452244534684,0.47310452244534684,0.0,0.0,333.7287542819977,True,True
full,tfidf_var_max_features_5000,Variation: max_features_5000,static_tfidf_svd,sklearn_pipeline,spectral,20,,0,10,kmeans,0,0,,euclidean,,17977,nearest_neighbors,1.0,0.021123378367335775,2.810709453723908,0.08390400452279086,0.07837803076313105,1.0,20.0,17977.0,0.0,0.0,1.0,18.0,8517.0,898.85,356.0,1832.873762019632,0.47377204205373535,0.47377204205373535,0.0,0.0,273.15846395492554,True,True
full,tfidf_var_max_features_5000,Variation: max_features_5000,static_tfidf_svd,sklearn_pipeline,spectral,15,,0,10,kmeans,0,0,,euclidean,,17977,nearest_neighbors,1.0,0.015793335605995926,2.9457419911393847,0.10596542136142911,0.07837803076313105,1.0,15.0,17977.0,0.0,0.0,1.0,18.0,7833.0,1198.4666666666667,342.0,2004.4822063454578,0.43572342437559103,0.43572342437559103,0.0,0.0,273.02689385414124,True,True
full,tfidf_var_min_df_10,Variation: min_df_10,static_tfidf_svd,sklearn_pipeline,spectral,30,,0,0,discretize,0,0,,euclidean,,17980,rbf,1.0,0.06577764575016591,3.2376276621878466,0.23054449583645964,0.07929091760958362,1.0,30.0,17980.0,0.0,0.0,1.0,288.0,873.0,599.3333333333334,585.0,127.60494591598798,0.04855394883203559,0.04855394883203559,0.0,0.0,37.75373983383179,True,True
full,tfidf_var_min_df_10,Variation: min_df_10,static_tfidf_svd,sklearn_pipeline,spectral,30,,0,0,kmeans,0,0,,euclidean,,17980,rbf,1.0,0.06425168539035768,3.3335523775945526,0.1727896271974968,0.06817990935664414,1.0,30.0,17980.0,0.0,0.0,1.0,75.0,1786.0,599.3333333333334,493.0,352.6344975876423,0.09933259176863181,0.09933259176863181,0.0,0.0,39.81459450721741,True,True
full,tfidf_var_min_df_10,Variation: min_df_10,static_tfidf_svd,sklearn_pipeline,spectral,25,,0,0,discretize,0,0,,euclidean,,17980,rbf,1.0,0.06285507948704816,3.304045705226764,0.2501725876604172,0.0335572736770876,1.0,25.0,17980.0,0.0,0.0,1.0,313.0,1080.0,719.2,668.0,200.3223402419211,0.060066740823136816,0.060066740823136816,0.0,0.0,35.99577474594116,True,True
full,tfidf_var_min_df_10,Variation: min_df_10,static_tfidf_svd,sklearn_pipeline,spectral,30,,0,0,kmeans,0,0,,euclidean,,17980,rbf,0.1,0.06183060745380962,3.49938548400335,0.20732330329173482,0.06650006368985939,1.0,30.0,17980.0,0.0,0.0,1.0,364.0,1552.0,599.3333333333334,530.5,233.82448308269366,0.08631813125695217,0.08631813125695217,0.0,0.0,46.30845880508423,True,True
full,tfidf_var_min_df_10,Variation: min_df_10,static_tfidf_svd,sklearn_pipeline,spectral,30,,0,0,discretize,0,0,,euclidean,,17980,rbf,0.1,0.060736746120382046,3.280824616333388,0.2469632427059997,0.05513599937902474,1.0,30.0,17980.0,0.0,0.0,1.0,423.0,856.0,599.3333333333334,589.0,110.63855064528316,0.047608453837597334,0.047608453837597334,0.0,0.0,38.8783004283905,True,True
full,tfidf_var_min_df_10,Variation: min_df_10,static_tfidf_svd,sklearn_pipeline,spectral,30,,0,30,discretize,0,0,,euclidean,,17980,nearest_neighbors,1.0,0.06052383810926267,3.0871778561905567,0.2166914216373913,0.07796664750028609,1.0,30.0,17980.0,0.0,0.0,1.0,34.0,3375.0,599.3333333333334,448.0,650.5609032895297,0.18770856507230255,0.18770856507230255,0.0,0.0,377.772673368454,True,True
full,tfidf_var_min_df_10,Variation: min_df_10,static_tfidf_svd,sklearn_pipeline,spectral,25,,0,0,kmeans,0,0,,euclidean,,17980,rbf,1.0,0.05862536403816282,3.456118003750476,0.18750203218951866,0.02024963861576336,1.0,25.0,17980.0,0.0,0.0,1.0,203.0,2038.0,719.2,557.0,432.00898138811885,0.11334816462736373,0.11334816462736373,0.0,0.0,38.36129903793335,True,True
full,tfidf_var_min_df_10,Variation: min_df_10,static_tfidf_svd,sklearn_pipeline,spectral,30,,0,20,discretize,0,0,,euclidean,,17980,nearest_neighbors,1.0,0.05818731529867901,3.1113991302690445,0.21645907420799934,9.070144338973985e-09,1.0,30.0,17980.0,0.0,0.0,1.0,33.0,3406.0,599.3333333333334,449.5,661.6073021228093,0.18943270300333703,0.18943270300333703,0.0,0.0,338.7482407093048,True,True
full,tfidf_var_min_df_10,Variation: min_df_10,static_tfidf_svd,sklearn_pipeline,spectral,20,,0,0,discretize,0,0,,euclidean,,17980,rbf,1.0,0.057930877919630794,3.610316426258668,0.2617530785311551,0.06570476375751509,1.0,20.0,17980.0,0.0,0.0,1.0,354.0,1575.0,899.0,899.5,291.95410598243006,0.08759733036707452,0.08759733036707452,0.0,0.0,35.777583837509155,True,True
full,tfidf_var_min_df_10,Variation: min_df_10,static_tfidf_svd,sklearn_pipeline,spectral,25,,0,0,kmeans,0,0,,euclidean,,17980,rbf,0.1,0.05724461914685036,3.6703500603438473,0.2268650153838226,0.0488656971968041,1.0,25.0,17980.0,0.0,0.0,1.0,454.0,1575.0,719.2,656.0,257.40318568347203,0.08759733036707452,0.08759733036707452,0.0,0.0,41.023452281951904,True,True
full,tfidf_var_min_df_10,Variation: min_df_10,static_tfidf_svd,sklearn_pipeline,spectral,25,,0,0,discretize,0,0,,euclidean,,17980,rbf,0.1,0.056743124987822406,3.49111985461773,0.2445280926395409,0.04898969347945308,1.0,25.0,17980.0,0.0,0.0,1.0,514.0,1242.0,719.2,683.0,154.37409109044174,0.06907675194660734,0.06907675194660734,0.0,0.0,36.093379497528076,True,True
full,tfidf_var_min_df_10,Variation: min_df_10,static_tfidf_svd,sklearn_pipeline,spectral,20,,0,0,kmeans,0,0,,euclidean,,17980,rbf,1.0,0.05376002972788044,3.6260451518876784,0.19523104244534775,0.06902221402393761,1.0,20.0,17980.0,0.0,0.0,1.0,206.0,2607.0,899.0,709.5,595.1417478214748,0.1449944382647386,0.1449944382647386,0.0,0.0,36.72796106338501,True,True
full,tfidf_var_min_df_10,Variation: min_df_10,static_tfidf_svd,sklearn_pipeline,spectral,25,,0,30,discretize,0,0,,euclidean,,17980,nearest_neighbors,1.0,0.05330601012424136,3.1531205917225407,0.20075527361984588,0.07796664750028609,1.0,25.0,17980.0,0.0,0.0,1.0,35.0,3836.0,719.2,466.0,833.9831173351173,0.21334816462736375,0.21334816462736375,0.0,0.0,374.45437479019165,True,True
full,tfidf_var_min_df_10,Variation: min_df_10,static_tfidf_svd,sklearn_pipeline,spectral,25,,0,20,discretize,0,0,,euclidean,,17980,nearest_neighbors,1.0,0.05308878822134469,3.19285132295664,0.1940111808797174,0.11895928978609861,1.0,25.0,17980.0,0.0,0.0,1.0,33.0,4027.0,719.2,546.0,831.1961501354539,0.2239710789766407,0.2239710789766407,0.0,0.0,337.44128012657166,True,True
full,tfidf_var_min_df_10,Variation: min_df_10,static_tfidf_svd,sklearn_pipeline,spectral,20,,0,0,kmeans,0,0,,euclidean,,17980,rbf,0.1,0.05263756608359228,3.9432444996417404,0.2226542796218677,0.05478242014230889,1.0,20.0,17980.0,0.0,0.0,1.0,496.0,1932.0,899.0,847.0,353.76729639693946,0.10745272525027809,0.10745272525027809,0.0,0.0,41.77657699584961,True,True
full,tfidf_var_min_df_10,Variation: min_df_10,static_tfidf_svd,sklearn_pipeline,spectral,20,,0,0,discretize,0,0,,euclidean,,17980,rbf,0.1,0.051493623057133245,3.7133682660592138,0.25307436987137955,0.0042031850318370876,1.0,20.0,17980.0,0.0,0.0,1.0,478.0,1496.0,899.0,855.5,226.81600472629793,0.0832035595105673,0.0832035595105673,0.0,0.0,37.363173961639404,True,True
full,tfidf_var_min_df_10,Variation: min_df_10,static_tfidf_svd,sklearn_pipeline,spectral,15,,0,0,discretize,0,0,,euclidean,,17980,rbf,1.0,0.04905341217603255,3.899613890723075,0.26439190274876506,0.048754634264610956,1.0,15.0,17980.0,0.0,0.0,1.0,770.0,1777.0,1198.6666666666667,1142.0,302.0005886675646,0.09883203559510567,0.09883203559510567,0.0,0.0,34.108896255493164,True,True
full,tfidf_var_min_df_10,Variation: min_df_10,static_tfidf_svd,sklearn_pipeline,spectral,20,,0,20,discretize,0,0,,euclidean,,17980,nearest_neighbors,1.0,0.047980283554681764,3.268369452048886,0.18538136135500996,0.06989785349393722,1.0,20.0,17980.0,0.0,0.0,1.0,33.0,5041.0,899.0,609.5,1127.3313621114246,0.2803670745272525,0.2803670745272525,0.0,0.0,334.5153205394745,True,True
full,tfidf_var_min_df_10,Variation: min_df_10,static_tfidf_svd,sklearn_pipeline,spectral,15,,0,0,kmeans,0,0,,euclidean,,17980,rbf,0.1,0.047543715794559786,4.05025945032538,0.23147293667002766,0.09149447253281877,1.0,15.0,17980.0,0.0,0.0,1.0,591.0,2111.0,1198.6666666666667,1228.0,366.10684536378477,0.11740823136818687,0.11740823136818687,0.0,0.0,36.157798051834106,True,True
full,tfidf_var_min_df_10,Variation: min_df_10,static_tfidf_svd,sklearn_pipeline,spectral,30,,0,30,kmeans,0,0,,euclidean,,17980,nearest_neighbors,1.0,0.04741761706487899,2.6899214699043807,0.09562990874483773,0.0,1.0,30.0,17980.0,0.0,0.0,1.0,30.0,7269.0,599.3333333333334,326.0,1292.1533534719822,0.4042825361512792,0.4042825361512792,0.0,0.0,379.63748002052307,True,True
full,tfidf_var_min_df_10,Variation: min_df_10,static_tfidf_svd,sklearn_pipeline,spectral,15,,0,0,discretize,0,0,,euclidean,,17980,rbf,0.1,0.04532335723800425,3.9644466725050203,0.24998261412654535,0.09149447253281877,1.0,15.0,17980.0,0.0,0.0,1.0,909.0,1669.0,1198.6666666666667,1128.0,222.98061699518988,0.09282536151279198,0.09282536151279198,0.0,0.0,32.58692812919617,True,True
full,tfidf_var_min_df_10,Variation: min_df_10,static_tfidf_svd,sklearn_pipeline,spectral,15,,0,0,kmeans,0,0,,euclidean,,17980,rbf,1.0,0.04493113910912974,3.961616151848506,0.19578911529094534,0.025572546437186174,1.0,15.0,17980.0,0.0,0.0,1.0,502.0,2354.0,1198.6666666666667,954.0,650.205061670718,0.13092324805339267,0.13092324805339267,0.0,0.0,38.07021474838257,True,True
full,tfidf_var_min_df_10,Variation: min_df_10,static_tfidf_svd,sklearn_pipeline,spectral,20,,0,30,discretize,0,0,,euclidean,,17980,nearest_neighbors,1.0,0.04374902818206096,3.2300077576368396,0.17032669197011416,0.018947421326411265,1.0,20.0,17980.0,0.0,0.0,1.0,35.0,5402.0,899.0,571.5,1203.1508218008248,0.3004449388209121,0.3004449388209121,0.0,0.0,379.43668246269226,True,True
full,tfidf_var_min_df_10,Variation: min_df_10,static_tfidf_svd,sklearn_pipeline,spectral,30,,0,10,discretize,0,0,,euclidean,,17980,nearest_neighbors,1.0,0.04336030671919396,3.083587018883707,0.1894266536818806,0.05039069848110043,1.0,30.0,17980.0,0.0,0.0,1.0,30.0,4206.0,599.3333333333334,350.5,828.0473953155633,0.2339265850945495,0.2339265850945495,0.0,0.0,247.46759271621704,True,True
full,tfidf_var_min_df_10,Variation: min_df_10,static_tfidf_svd,sklearn_pipeline,spectral,10,,0,0,discretize,0,0,,euclidean,,17980,rbf,1.0,0.04288476338571344,4.3943149832817445,0.2339868612871826,0.0768591456634359,1.0,10.0,17980.0,0.0,0.0,1.0,889.0,2584.0,1798.0,1723.5,456.20368258048944,0.14371523915461623,0.14371523915461623,0.0,0.0,29.218400955200195,True,True
full,tfidf_var_min_df_10,Variation: min_df_10,static_tfidf_svd,sklearn_pipeline,spectral,30,,0,20,kmeans,0,0,,euclidean,,17980,nearest_neighbors,1.0,0.0425547498239336,2.650908483952699,0.09707289658135529,0.10365115893192271,1.0,30.0,17980.0,0.0,0.0,1.0,21.0,7221.0,599.3333333333334,261.5,1289.6339876965956,0.40161290322580645,0.40161290322580645,0.0,0.0,344.98395252227783,True,True
